218,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24630001,303428,266,"2200020100089","13104740000110"
219,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",34920001,303434,308,"2200020100078","5149174000134"
220,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",13240002,303446,211,"2200020100089","13104740000110"
221,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23220019,303459,189,"5500020100036","63606479000124"
222,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24460001,303471,205,"2200020100083","8362915000159"
223,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24480012,303472,41,"2200020100083","1612395000146"
224,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11420001,303475,129,"2200020100078","5182233000176"
225,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24480012,303484,41,"2200020100083","8002404000126"
226,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24480009,303485,41,"3600020100030","8428765000139"
227,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",35230001,303492,203,"2220320100078","6553838000199"
228,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24480012,303561,41,"2200020100083","8095473000121"
229,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24210006,303564,219,"3600020100035","84745389000194"
230,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11580013,303572,118,"2200020100085","84744994000140"
231,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12710011,303635,241,"4900020100021","8928517000157"
232,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23640021,303773,313,"3600020100030","1619790000150"
233,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",81001967,303785,60,"2200020100090","25086596000115"
234,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24480012,303791,41,"2200020100083","8113995000109"
235,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",32040011,303882,145,"5100020100002","5104621000139"
236,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",19570021,303974,124,"2200020100073","1179647000195"
237,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24570010,304047,305,"3600020100030","10667814000138"
238,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",19570021,304066,124,"2200020100073","2391654000119"
239,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",32650007,304069,322,"3600020100030","1619790000150"
240,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",12180018,304080,14,"2200020100080","10113710000181"
241,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24320007,304083,323,"5500020100072","4850938000151"
242,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",11970013,304086,275,"2200020100092","4059671000189"
243,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",19600013,304103,138,"3600020100030","2198539000122"
244,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",24470013,304106,324,"3600020100032","1396800000136"
245,1,"1900-01-01 00:00:00","2199-12-31 23:59:59",23220013,304114,189,"2200020100092","4059671000189"
