1647,9930,1219,1340,97,"2013-12-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
2448,0,3851,0,210,"2014-07-22 00:00:00",\N,\N,\N,\N,\N,\N,\N
3187,0,5645,0,355,"2015-12-07 00:00:00",\N,\N,\N,\N,\N,\N,\N
1519,0,5549,4419,354,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
2121,0,5236,9775,241,"2014-07-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
4054,0,2357,1530,57,"2016-06-14 00:00:00",\N,\N,\N,\N,\N,\N,\N
250,5823,2419,1633,57,"2012-12-26 00:00:00",\N,\N,\N,\N,\N,\N,\N
121,1635,4925,1653,18,"2011-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
2200,0,655,982,200,"2015-04-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
4060,0,2527,0,540,"2016-05-25 00:00:00",\N,\N,\N,\N,\N,\N,\N
4772,0,680,0,417,"2016-12-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
5511,0,955,0,622,"2017-11-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
2389,0,5575,0,181,"2014-11-06 00:00:00",\N,\N,\N,\N,\N,\N,\N
1266,0,2958,4166,345,"2013-12-17 00:00:00",\N,\N,\N,\N,\N,\N,\N
3391,0,5125,0,430,"2015-12-22 00:00:00",\N,\N,\N,\N,\N,\N,\N
3012,0,485,6843,463,"2015-12-09 00:00:00",\N,\N,\N,\N,\N,\N,\N
3104,0,2829,0,402,"2015-12-21 00:00:00",\N,\N,\N,\N,\N,\N,\N
666,9553,23,5866,130,"2013-08-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
3100,0,948,0,222,"2015-12-14 00:00:00",\N,\N,\N,\N,\N,\N,\N
5563,0,3139,0,544,"2017-10-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
5582,0,2720,5358,434,"2017-09-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
2375,0,5301,2881,47,"2014-12-04 00:00:00",\N,\N,\N,\N,\N,\N,\N
2685,0,2397,8922,352,"2014-07-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
3750,0,5238,0,546,"2016-10-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
1942,0,3965,8759,317,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
3192,0,3432,0,453,"2015-12-01 00:00:00",\N,\N,\N,\N,\N,\N,\N
2514,0,2357,2254,57,"2014-08-21 00:00:00",\N,\N,\N,\N,\N,\N,\N
1345,9774,4735,5105,276,"2013-11-22 00:00:00",\N,\N,\N,\N,\N,\N,\N
1595,8891,3188,1454,32,"2013-12-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
637,8368,2338,1414,63,"2013-09-06 00:00:00",\N,\N,\N,\N,\N,\N,\N
675,8855,4721,7218,87,"2013-11-05 00:00:00",\N,\N,\N,\N,\N,\N,\N
5773,0,5669,6545,108,"2021-12-21 00:00:00",\N,\N,\N,\N,\N,\N,\N
3462,0,2923,0,19,"2015-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
1503,0,5348,4438,326,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
130,3603,4285,3365,88,"2011-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
599,9079,3164,8645,346,"2013-11-04 00:00:00",\N,\N,\N,\N,\N,\N,\N
898,9281,1313,9504,464,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
4618,0,3346,5637,180,"2016-12-22 00:00:00",\N,\N,\N,\N,\N,\N,\N
3965,0,1017,0,538,"2016-12-16 00:00:00",\N,\N,\N,\N,\N,\N,\N
4536,0,2806,0,603,"2016-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
2606,0,2614,1735,227,"2014-07-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
5383,0,4236,2252,306,"2017-08-08 00:00:00",\N,\N,\N,\N,\N,\N,\N
949,9899,3177,5172,338,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
5635,0,1239,5921,359,"2017-11-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
5481,0,3654,0,182,"2017-12-22 00:00:00",\N,\N,\N,\N,\N,\N,\N
1631,0,5665,8021,354,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
1101,9024,5779,9243,470,"2013-12-17 00:00:00",\N,\N,\N,\N,\N,\N,\N
3168,0,756,6134,409,"2015-12-17 00:00:00",\N,\N,\N,\N,\N,\N,\N
702,9486,2903,6627,367,"2013-11-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
1139,0,5236,0,454,"2013-11-21 00:00:00",\N,\N,\N,\N,\N,\N,\N
1033,0,2831,9933,331,"2013-12-06 00:00:00",\N,\N,\N,\N,\N,\N,\N
2030,0,5222,5845,454,"2014-07-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
41,531,2419,466,23,"2010-12-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
343,7308,716,1464,86,"2013-06-25 00:00:00",\N,\N,\N,\N,\N,\N,\N
4239,0,825,9104,356,"2016-11-16 00:00:00",\N,\N,\N,\N,\N,\N,\N
1720,0,2332,5514,445,"2013-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
4783,0,880,0,463,"2016-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
2380,0,5297,2881,47,"2014-06-17 00:00:00",\N,\N,\N,\N,\N,\N,\N
5199,0,2678,0,5,"2017-12-07 00:00:00",\N,\N,\N,\N,\N,\N,\N
1814,8290,15,8504,344,"2014-02-26 00:00:00",\N,\N,\N,\N,\N,\N,\N
3373,0,4911,0,430,"2015-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
310,6946,3093,7140,120,"2012-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
1211,0,4543,9776,118,"2015-08-12 00:00:00",\N,\N,\N,\N,\N,\N,\N
1005,8721,4935,5361,18,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
4835,0,3338,0,608,"2017-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
184,5303,75,4643,397,"2012-12-14 00:00:00",\N,\N,\N,\N,\N,\N,\N
1966,0,4487,0,421,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
4930,0,380,0,640,"2017-12-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
5344,0,1244,1616,46,"2017-11-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
3298,0,946,7396,138,"2015-12-09 00:00:00",\N,\N,\N,\N,\N,\N,\N
31,214,4353,217,147,"2010-12-03 00:00:00",\N,\N,\N,\N,\N,\N,\N
2701,0,2894,2709,295,"2014-07-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
3767,0,5297,0,432,"2016-06-24 00:00:00",\N,\N,\N,\N,\N,\N,\N
4842,0,2398,0,5,"2017-10-16 00:00:00",\N,\N,\N,\N,\N,\N,\N
2476,0,2565,6332,445,"2014-06-17 00:00:00",\N,\N,\N,\N,\N,\N,\N
3825,0,5669,0,554,"2016-05-03 00:00:00",\N,\N,\N,\N,\N,\N,\N
5144,0,72,4568,397,"2017-12-20 00:00:00",\N,\N,\N,\N,\N,\N,\N
813,0,23,6321,344,"2013-08-16 00:00:00",\N,\N,\N,\N,\N,\N,\N
3017,0,76,0,335,"2015-12-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
652,9444,118,6039,384,"2013-10-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
1992,0,16,1714,122,"2014-08-04 00:00:00",\N,\N,\N,\N,\N,\N,\N
5008,0,5233,7467,426,"2017-10-17 00:00:00",\N,\N,\N,\N,\N,\N,\N
4682,0,1832,842,258,"2016-12-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
5079,0,393,0,143,"2017-12-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
2951,0,5249,0,432,"2015-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
888,9327,3289,9529,180,"2013-11-05 00:00:00",\N,\N,\N,\N,\N,\N,\N
3947,0,1022,0,428,"2016-11-14 00:00:00",\N,\N,\N,\N,\N,\N,\N
4430,0,5580,0,630,"2016-12-09 00:00:00",\N,\N,\N,\N,\N,\N,\N
68,1433,5785,1446,27,"2011-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
5271,0,4923,226,12,"2017-09-21 00:00:00",\N,\N,\N,\N,\N,\N,\N
4672,0,4925,1579,12,"2016-12-16 00:00:00",\N,\N,\N,\N,\N,\N,\N
2027,0,5287,6514,348,"2014-07-11 00:00:00",\N,\N,\N,\N,\N,\N,\N
3309,0,5348,9495,326,"2015-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
3780,0,22,0,580,"2016-10-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
3346,0,5103,7130,51,"2015-12-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
4271,0,5051,0,11,"2016-06-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
1914,0,5177,939,121,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
278,6780,166,6956,137,"2012-12-21 00:00:00",\N,\N,\N,\N,\N,\N,\N
3479,0,4288,0,19,"2015-12-24 00:00:00",\N,\N,\N,\N,\N,\N,\N
3529,0,5231,0,19,"2015-12-22 00:00:00",\N,\N,\N,\N,\N,\N,\N
2071,0,5182,9775,241,"2014-07-09 00:00:00",\N,\N,\N,\N,\N,\N,\N
1618,0,1209,0,364,"2013-12-12 00:00:00",\N,\N,\N,\N,\N,\N,\N
5133,0,776,0,212,"2017-09-20 00:00:00",\N,\N,\N,\N,\N,\N,\N
5280,0,2240,0,468,"2017-09-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
59,1562,23,1576,187,"2011-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
1314,0,4834,5140,430,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
3766,0,2260,7816,396,"2016-11-04 00:00:00",\N,\N,\N,\N,\N,\N,\N
3314,0,723,0,394,"2015-12-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
1070,9887,5226,8724,369,"2013-11-20 00:00:00",\N,\N,\N,\N,\N,\N,\N
4552,0,5581,0,630,"2016-12-12 00:00:00",\N,\N,\N,\N,\N,\N,\N
1889,0,527,0,294,"2013-12-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
2541,0,3337,7841,453,"2014-07-25 00:00:00",\N,\N,\N,\N,\N,\N,\N
598,8737,3077,8645,346,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
3385,0,2647,204,57,"2015-12-16 00:00:00",\N,\N,\N,\N,\N,\N,\N
1955,0,3414,0,78,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
2886,0,276,9995,376,"2014-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
5026,0,16,4643,397,"2017-11-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
21,515,358,518,224,"2010-12-24 00:00:00",\N,\N,\N,\N,\N,\N,\N
1170,0,4654,2681,87,"2015-04-09 00:00:00",\N,\N,\N,\N,\N,\N,\N
5046,0,394,0,143,"2017-11-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
3302,0,4715,366,107,"2015-12-23 00:00:00",\N,\N,\N,\N,\N,\N,\N
2835,0,3175,5609,333,"2014-11-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
2484,0,2742,0,65,"2014-09-23 00:00:00",\N,\N,\N,\N,\N,\N,\N
3083,0,1237,0,476,"2015-12-16 00:00:00",\N,\N,\N,\N,\N,\N,\N
4759,0,393,0,143,"2016-12-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
971,0,5168,9530,197,"2013-10-23 00:00:00",\N,\N,\N,\N,\N,\N,\N
1850,0,5454,8356,437,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
3464,0,1253,7619,233,"2015-12-11 00:00:00",\N,\N,\N,\N,\N,\N,\N
4784,0,2984,0,636,"2016-12-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
5717,0,5328,0,589,"2017-12-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
1615,0,565,0,364,"2013-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
1831,9634,3677,9150,472,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
5373,0,5543,8819,351,"2017-09-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
2355,0,4936,2199,25,"2014-09-19 00:00:00",\N,\N,\N,\N,\N,\N,\N
3426,0,3920,837,70,"2015-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
5461,0,5341,8726,390,"2017-09-20 00:00:00",\N,\N,\N,\N,\N,\N,\N
1863,8538,2810,8477,469,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
2393,0,2555,2779,42,"2014-06-20 00:00:00",\N,\N,\N,\N,\N,\N,\N
2904,0,5302,4298,369,"2015-10-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
5099,0,1419,0,252,"2017-06-26 00:00:00",\N,\N,\N,\N,\N,\N,\N
2844,0,3085,26,29,"2014-11-14 00:00:00",\N,\N,\N,\N,\N,\N,\N
2323,0,3030,0,229,"2014-07-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
3358,0,4660,0,83,"2015-12-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
4716,0,1036,0,533,"2016-12-26 00:00:00",\N,\N,\N,\N,\N,\N,\N
2737,0,2341,3,5,"2014-10-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
2785,0,697,2184,230,"2014-07-14 00:00:00",\N,\N,\N,\N,\N,\N,\N
4868,0,5328,0,596,"2017-10-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
2556,0,2717,3144,157,"2014-09-25 00:00:00",\N,\N,\N,\N,\N,\N,\N
1639,9679,4911,4588,44,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
2133,0,396,6094,459,"2014-07-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
3470,0,2614,4521,227,"2015-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
352,7319,5283,7467,426,"2012-12-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
1998,0,16,5633,344,"2014-08-04 00:00:00",\N,\N,\N,\N,\N,\N,\N
1592,0,2804,6627,367,"2013-11-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
5292,0,960,6973,212,"2017-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
4957,0,75,0,621,"2017-11-16 00:00:00",\N,\N,\N,\N,\N,\N,\N
3279,0,485,154,62,"2015-12-23 00:00:00",\N,\N,\N,\N,\N,\N,\N
1348,9213,1219,5726,435,"2013-12-26 00:00:00",\N,\N,\N,\N,\N,\N,\N
2,127,5197,130,121,"2010-06-15 00:00:00",\N,\N,\N,\N,\N,\N,\N
2091,0,5206,0,485,"2014-09-01 00:00:00",\N,\N,\N,\N,\N,\N,\N
2395,0,1144,759,199,"2014-10-07 00:00:00",\N,\N,\N,\N,\N,\N,\N
3541,0,5287,0,19,"2015-12-24 00:00:00",\N,\N,\N,\N,\N,\N,\N
4743,0,2522,0,65,"2016-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
5049,0,5341,0,19,"2017-11-07 00:00:00",\N,\N,\N,\N,\N,\N,\N
2366,0,624,0,463,"2014-07-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
1775,0,303,2548,161,"2013-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
503,8519,7,2060,140,"2013-08-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
1462,0,4710,5586,425,"2015-08-20 00:00:00",\N,\N,\N,\N,\N,\N,\N
3838,0,292,983,72,"2016-11-04 00:00:00",\N,\N,\N,\N,\N,\N,\N
87,1197,684,1209,289,"2011-12-20 00:00:00",\N,\N,\N,\N,\N,\N,\N
759,8328,4577,4177,35,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
2834,0,2530,2344,63,"2014-11-12 00:00:00",\N,\N,\N,\N,\N,\N,\N
1092,9442,1185,8680,212,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
3435,0,927,0,19,"2015-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
2998,0,5329,0,19,"2015-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
1159,0,4828,9519,382,"2015-05-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
963,0,3790,9912,210,"2013-11-25 00:00:00",\N,\N,\N,\N,\N,\N,\N
780,9402,3151,9517,29,"2013-11-04 00:00:00",\N,\N,\N,\N,\N,\N,\N
4684,0,4765,0,606,"2016-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
1427,0,166,1232,137,"2013-12-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
2250,0,530,5462,198,"2014-11-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
5054,0,397,0,143,"2017-12-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
3442,0,4887,1983,12,"2015-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
2105,0,74,1191,250,"2014-07-11 00:00:00",\N,\N,\N,\N,\N,\N,\N
5085,0,5780,0,270,"2017-05-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
5317,0,2538,5767,23,"2017-09-25 00:00:00",\N,\N,\N,\N,\N,\N,\N
1602,0,2984,6425,337,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
4175,0,2636,9157,468,"2016-11-11 00:00:00",\N,\N,\N,\N,\N,\N,\N
4194,0,21,0,335,"2016-07-11 00:00:00",\N,\N,\N,\N,\N,\N,\N
500,8829,22,9039,140,"2013-08-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
608,8725,5220,8784,348,"2013-08-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
417,8144,5222,5212,432,"2012-12-26 00:00:00",\N,\N,\N,\N,\N,\N,\N
1478,9185,2923,4844,116,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
5558,0,2935,0,543,"2017-12-21 00:00:00",\N,\N,\N,\N,\N,\N,\N
5629,0,852,0,622,"2017-07-03 00:00:00",\N,\N,\N,\N,\N,\N,\N
4344,0,5458,0,486,"2016-09-20 00:00:00",\N,\N,\N,\N,\N,\N,\N
5426,0,5606,6271,270,"2017-10-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
2178,0,4988,0,146,"2014-09-15 00:00:00",\N,\N,\N,\N,\N,\N,\N
3146,0,2925,9063,293,"2015-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
1629,0,4727,5008,420,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
3609,0,5422,3094,319,"2015-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
56,2246,369,2286,268,"2011-11-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
1927,0,5097,5432,430,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
1588,0,5633,4221,354,"2013-12-20 00:00:00",\N,\N,\N,\N,\N,\N,\N
5517,0,3861,0,70,"2017-12-15 00:00:00",\N,\N,\N,\N,\N,\N,\N
3074,0,5647,0,19,"2015-12-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
2495,0,3180,0,338,"2014-12-22 00:00:00",\N,\N,\N,\N,\N,\N,\N
3832,0,365,0,143,"2016-10-19 00:00:00",\N,\N,\N,\N,\N,\N,\N
2120,0,5302,5845,454,"2014-07-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
2128,0,5307,9212,368,"2014-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
4147,0,2611,0,5,"2016-05-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
2900,0,5307,4507,390,"2015-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
1110,9546,1209,2303,200,"2013-11-06 00:00:00",\N,\N,\N,\N,\N,\N,\N
2384,0,469,7223,69,"2014-10-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
4621,0,2889,0,522,"2016-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
5146,0,2816,0,616,"2017-09-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
1273,0,3811,2305,202,"2013-11-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
4631,0,3396,5637,180,"2016-12-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
4871,0,72,2404,140,"2017-10-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
972,9526,5186,9530,197,"2013-10-23 00:00:00",\N,\N,\N,\N,\N,\N,\N
2468,0,2563,3,5,"2014-07-25 00:00:00",\N,\N,\N,\N,\N,\N,\N
239,4515,529,801,232,"2013-12-04 00:00:00",\N,\N,\N,\N,\N,\N,\N
5080,0,3,0,530,"2017-11-14 00:00:00",\N,\N,\N,\N,\N,\N,\N
692,9723,799,9684,138,"2013-09-20 00:00:00",\N,\N,\N,\N,\N,\N,\N
5166,0,2570,0,396,"2017-08-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
2806,0,3845,0,424,"2014-07-22 00:00:00",\N,\N,\N,\N,\N,\N,\N
834,0,23,4247,344,"2013-08-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
3417,0,2605,0,19,"2015-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
4417,0,5744,4419,354,"2016-06-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
1516,0,2527,5265,411,"2013-12-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
718,8491,3219,8645,346,"2013-11-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
1577,9563,450,9787,69,"2013-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
2015,0,373,6761,450,"2014-07-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
3280,0,4869,0,506,"2015-12-02 00:00:00",\N,\N,\N,\N,\N,\N,\N
4251,0,4843,0,514,"2016-06-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
2760,0,5575,3687,123,"2014-11-06 00:00:00",\N,\N,\N,\N,\N,\N,\N
5469,0,19,0,335,"2017-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
4176,0,741,1622,90,"2016-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
1580,0,2892,4664,9,"2013-11-26 00:00:00",\N,\N,\N,\N,\N,\N,\N
4081,0,3986,0,114,"2016-05-23 00:00:00",\N,\N,\N,\N,\N,\N,\N
519,9069,3,1156,140,"2013-10-24 00:00:00",\N,\N,\N,\N,\N,\N,\N
1681,0,5647,9243,470,"2013-12-26 00:00:00",\N,\N,\N,\N,\N,\N,\N
4183,0,23,0,535,"2016-08-19 00:00:00",\N,\N,\N,\N,\N,\N,\N
38,834,3796,837,70,"2010-11-26 00:00:00",\N,\N,\N,\N,\N,\N,\N
4723,0,5168,0,562,"2016-12-21 00:00:00",\N,\N,\N,\N,\N,\N,\N
786,0,462,9788,69,"2013-10-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
853,0,290,5455,161,"2015-02-10 00:00:00",\N,\N,\N,\N,\N,\N,\N
4929,0,462,6649,268,"2017-11-21 00:00:00",\N,\N,\N,\N,\N,\N,\N
1339,9566,3589,6537,179,"2013-12-20 00:00:00",\N,\N,\N,\N,\N,\N,\N
1747,8831,5503,9046,326,"2013-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
1165,8614,1602,4196,350,"2013-12-23 00:00:00",\N,\N,\N,\N,\N,\N,\N
4725,0,2373,9892,23,"2016-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
1450,0,5790,0,339,"2013-11-21 00:00:00",\N,\N,\N,\N,\N,\N,\N
1243,9536,5204,4297,48,"2013-12-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
2792,0,4736,99,107,"2014-09-05 00:00:00",\N,\N,\N,\N,\N,\N,\N
2243,0,3814,7743,317,"2014-11-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
4524,0,5337,0,590,"2016-11-22 00:00:00",\N,\N,\N,\N,\N,\N,\N
2822,0,2857,6768,167,"2014-11-14 00:00:00",\N,\N,\N,\N,\N,\N,\N
3099,0,4062,837,70,"2015-12-17 00:00:00",\N,\N,\N,\N,\N,\N,\N
3495,0,2984,0,19,"2015-12-17 00:00:00",\N,\N,\N,\N,\N,\N,\N
1097,0,331,0,381,"2013-11-08 00:00:00",\N,\N,\N,\N,\N,\N,\N
4813,0,7,2910,309,"2016-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
4320,0,2542,9892,23,"2016-07-08 00:00:00",\N,\N,\N,\N,\N,\N,\N
2934,0,386,0,143,"2015-11-11 00:00:00",\N,\N,\N,\N,\N,\N,\N
5695,0,3565,2317,163,"2017-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
3257,0,2848,0,19,"2015-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
612,8570,5191,8724,369,"2013-08-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
5420,0,20,0,503,"2017-10-06 00:00:00",\N,\N,\N,\N,\N,\N,\N
1607,0,686,0,463,"2013-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
970,9736,5204,9530,197,"2013-12-26 00:00:00",\N,\N,\N,\N,\N,\N,\N
5468,0,73,0,335,"2017-12-28 00:00:00",\N,\N,\N,\N,\N,\N,\N
5679,0,5303,0,546,"2017-12-08 00:00:00",\N,\N,\N,\N,\N,\N,\N
3566,0,1214,874,233,"2015-12-31 00:00:00",\N,\N,\N,\N,\N,\N,\N
4921,0,5177,0,546,"2017-12-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
2545,0,4305,0,452,"2014-11-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
3045,0,3691,0,472,"2015-11-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
5318,0,1032,6216,14,"2017-12-27 00:00:00",\N,\N,\N,\N,\N,\N,\N
3662,0,5278,4598,48,"2016-10-11 00:00:00",\N,\N,\N,\N,\N,\N,\N
1652,0,5310,8739,400,"2013-12-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
3855,0,781,0,516,"2016-05-16 00:00:00",\N,\N,\N,\N,\N,\N,\N
3038,0,4598,4919,107,"2015-12-18 00:00:00",\N,\N,\N,\N,\N,\N,\N
2768,0,2849,0,366,"2014-07-11 00:00:00",\N,\N,\N,\N,\N,\N,\N
3306,0,3093,6504,15,"2015-12-15 00:00:00",\N,\N,\N,\N,\N,\N,\N
5785,0,4,0,173,"2022-07-22 00:00:00",\N,\N,\N,\N,\N,\N,\N
5490,0,76,5056,397,"2017-12-29 00:00:00",\N,\N,\N,\N,\N,\N,\N
2477,0,2504,3,5,"2014-07-17 00:00:00",\N,\N,\N,\N,\N,\N,\N
595,8753,2918,8967,345,"2013-09-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
4680,0,4765,0,425,"2016-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
348,7440,391,5217,249,"2012-12-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
4509,0,14,0,335,"2016-12-09 00:00:00",\N,\N,\N,\N,\N,\N,\N
3693,0,5180,0,197,"2016-10-13 00:00:00",\N,\N,\N,\N,\N,\N,\N
4362,0,1036,0,394,"2016-12-05 00:00:00",\N,\N,\N,\N,\N,\N,\N
2588,0,507,9805,356,"2014-08-11 00:00:00",\N,\N,\N,\N,\N,\N,\N
136,2495,400,2547,143,"2011-12-30 00:00:00",\N,\N,\N,\N,\N,\N,\N
4913,0,5208,0,546,"2017-12-08 00:00:00",\N,\N,\N,\N,\N,\N,\N
