160,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769353,580569,"Prestação de Contas Aprovada","Normal",\N,"60414001083201266","Publicado"
161,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769404,595490,"Prestação de Contas Concluída","Normal",\N,"60414000989201263","Publicado"
162,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769405,595483,"Prestação de Contas Aprovada com Ressalvas","Normal",\N,"60414000991201232","Publicado"
163,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769431,575820,"Prestação de Contas Concluída","Normal",\N,"60414000937201297","Publicado"
164,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769432,575854,"Prestação de Contas Concluída","Normal",\N,"60414000997201218","Publicado"
165,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769462,575863,"Prestação de Contas Concluída","Normal",\N,"60414001001201283","Publicado"
166,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769625,566400,"Prestação de Contas Aprovada","Normal",\N,"006402/2012","Publicado"
167,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769660,572379,"Prestação de Contas Aprovada","Normal",\N,"011109/2012","Publicado"
168,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769759,586119,"Prestação de Contas Aprovada","Liminar Judicial",\N,"018061/2012","Publicado"
169,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769773,587896,"Prestação de Contas Aprovada","Normal",\N,"019244/2012","Publicado"
170,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769800,582540,"Prestação de Contas Aprovada","Normal",\N,"60414001282201274","Publicado"
171,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769819,589807,"Prestação de Contas Aprovada","Normal",\N,"59570.000535/2012-19","Publicado"
172,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769832,593720,"Prestação de Contas Concluída","Normal",\N,"59570000536201255","Publicado"
173,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769844,598768,"Prestação de Contas Aprovada","Normal",\N,"60414001593201233","Publicado"
174,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769846,593519,"Prestação de Contas Concluída","Normal",\N,"60414001573201262","Publicado"
175,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",769847,598100,"Prestação de Contas Concluída","Normal",\N,"59520.000704/2012-06","Publicado"
176,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770182,586090,"Prestação de Contas Concluída","Liminar Judicial",\N,"018032/2012","Publicado"
177,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770244,597360,"Prestação de Contas Concluída","Normal",\N,"025406/2012","Publicado"
178,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770282,593710,"Prestação de Contas Concluída","Normal",\N,"60414001627201290","Publicado"
179,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770297,583521,"Prestação de Contas Aprovada","Normal",\N,"59250.000079/2012-11","Publicado"
180,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770299,583470,"Prestação de Contas Aprovada","Normal",\N,"59250.000076/2012-88","Publicado"
181,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770359,580585,"Prestação de Contas Aprovada","Normal",\N,"60414000939201286","Publicado"
182,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770360,581113,"Prestação de Contas Concluída","Normal",\N,"60414000943201244","Publicado"
183,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770362,591428,"Prestação de Contas Aprovada com Ressalvas","Normal",\N,"60414001309201229","Publicado"
184,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770367,592742,"Prestação de Contas Aprovada com Ressalvas","Normal",\N,"60414001311201206","Publicado"
185,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770372,591241,"Prestação de Contas Concluída","Normal",\N,"60414001299201221","Publicado"
186,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770379,589440,"Prestação de Contas Aprovada","Normal",\N,"60414001297201232","Publicado"
187,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770465,585919,"Prestação de Contas Aprovada","Normal",\N,"60414001323201222","Publicado"
188,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770490,577439,"Prestação de Contas Concluída","Normal",\N,"012738/2012","Publicado"
189,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",770503,599162,"Prestação de Contas Concluída","Normal",\N,"60414000993201221","Publicado"
