179,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",352,"DANILO FORTE","INDIVIDUAL"
180,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",357,"DAVI ALCOLUMBRE","INDIVIDUAL"
181,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",358,"DAVI ALVES SILVA JUNIOR","INDIVIDUAL"
182,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",360,"DAVID SOARES","INDIVIDUAL"
183,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",361,"DAVIDSON MAGALHAES","INDIVIDUAL"
184,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",362,"DECA","INDIVIDUAL"
185,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",363,"DECIO LIMA","INDIVIDUAL"
186,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",364,"DEJORGE PATRICIO","INDIVIDUAL"
187,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",365,"DELCIDIO DO AMARAL","INDIVIDUAL"
188,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",366,"DELEGADO ANTONIO FURTADO","INDIVIDUAL"
189,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",367,"DELEGADO EDER MAURO","INDIVIDUAL"
190,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",368,"DELEGADO EDSON MOREIRA","INDIVIDUAL"
191,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",369,"DELEGADO FRANCISCHINI","INDIVIDUAL"
192,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",370,"DELEGADO MARCELO FREITAS","INDIVIDUAL"
193,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",373,"DELEGADO WALDIR","INDIVIDUAL"
194,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",375,"DENIS BEZERRA","INDIVIDUAL"
195,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",376,"DEP RENAN FILHO","INDIVIDUAL"
196,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",377,"DEPUTADA SUELY","INDIVIDUAL"
